,area,bbox,centroid,convex_area,convex_image,coords,eccentricity,equivalent_diameter,euler_number,extent,image,label,major_axis_length,max_intensity,mean_intensity,min_intensity,minor_axis_length,orientation,perimeter,solidity,weighted_centroid,slope max_intensity,slope mean_intensity,slope min_intensity,slope weighted_centroid,wslope max_intensity,wslope mean_intensity,wslope min_intensity,wslope weighted_centroid,moments_hu0,weighted_moments_hu0,slope weighted_moments_hu0,wslope weighted_moments_hu0,moments_hu1,weighted_moments_hu1,slope weighted_moments_hu1,wslope weighted_moments_hu1,moments_hu2,weighted_moments_hu2,slope weighted_moments_hu2,wslope weighted_moments_hu2,moments_hu3,weighted_moments_hu3,slope weighted_moments_hu3,wslope weighted_moments_hu3,moments_hu4,weighted_moments_hu4,slope weighted_moments_hu4,wslope weighted_moments_hu4,moments_hu5,weighted_moments_hu5,slope weighted_moments_hu5,wslope weighted_moments_hu5,moments_hu6,weighted_moments_hu6,slope weighted_moments_hu6,wslope weighted_moments_hu6
drift_75,106,"(3014, 759, 3031, 773)","(3022.0471698113206, 766.67924528301887)",124,"[[ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [False  True  True ..., False False False]
 ..., 
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 [False False False ..., False  True  True]]","[[3014  759]
 [3014  760]
 [3014  761]
 ..., 
 [3029  772]
 [3030  771]
 [3030  772]]",0.9244649616155453,11.617374563210365,1,0.445378151261,"[[ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [False  True  True ..., False False False]
 ..., 
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 [False False False ..., False  True  True]]",76,19.84335972223434,0.797211,0.696635,0.592313,7.56561847729421,-0.8805395038819765,49.6629509039,0.854838709677,"(3022.0616438119982, 766.69132898550492)",4.57563,2.32104,0.925244,"(3022.0119244578336, 766.42234387879932)",1.50192,1.08434,0.58036,"(3021.4595788801544, 766.25711112456838)",0.26591834198700925,0.3736848578120304,0.1082217493945482,0.24038697027036593,0.039370501576238996,0.0768621306415103,0.0052649576060617865,0.03067529800474298,0.0029600031087645795,0.008697958376383323,0.00015460806328005747,0.002177356667119729,0.0009148942176229486,0.002674709646527054,2.1668211501999247e-05,0.0002769617824557591,1.4819620063880006e-06,1.268045980837258e-05,1.2200797512453282e-09,1.3749798594455762e-07,0.00014748079886349664,0.0005929007742064459,1.0140491987639203e-06,1.8456742117788446e-05,2.6560276353737137e-07,2.375275606304083e-06,2.9035533053158865e-10,1.6538604723893342e-07
drift_76,3258,"(3047, 739, 3186, 907)","(3119.9355432780849, 815.82535297728668)",10232,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[3047  787]
 [3047  788]
 [3047  789]
 ..., 
 [3185  895]
 [3185  896]
 [3185  897]]",0.921828360702955,64.40663348403766,1,0.139516957862,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",77,187.25503775350248,1.41981,0.862902,0.31464,72.57974184616512,-0.7997008512500611,705.689429563,0.318412822518,"(3122.4997728053941, 816.37091093041477)",17.3322,4.89244,0.120422,"(3129.2488891362514, 817.96136016242122)",3.18486,1.68297,0.60153,"(3118.259151495286, 812.73326510141112)",0.7737160084891347,0.8566441378129674,0.14971119868127078,0.40032045418161155,0.3267323812405422,0.40776685400992785,0.013989137762282496,0.08173010906197588,0.2823376692728188,0.3595815775795367,0.0013002193398344453,0.05195846436494393,0.07330306218644779,0.0806770747879738,0.00025264457650606267,0.016090295351367686,0.010416892393239676,0.013100116273779066,1.2773353588227098e-07,0.000459286480590425,0.03955571550206067,0.04695756241007602,2.7624484016836192e-05,0.00432722626353721,0.0016419910046889911,0.004148119669915879,6.820292823502932e-08,7.417092478257065e-05
drift_77,66,"(3051, 749, 3063, 765)","(3055.3636363636365, 756.75757575757575)",84,"[[ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [False  True  True ..., False False False]
 ..., 
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 [False False False ..., False  True  True]]","[[3051  749]
 [3051  750]
 [3051  751]
 ..., 
 [3061  764]
 [3062  763]
 [3062  764]]",0.9721095223301313,9.166995688475081,1,0.34375,"[[ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [False  True  True ..., False False False]
 ..., 
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 [False False False ..., False  True  True]]",78,20.54765665851872,0.762812,0.685851,0.587278,4.818987407755039,-0.6082928178035482,42.0416305603,0.785714285714,"(3055.3082647003557, 756.65502512306216)",3.50121,1.84627,0.653826,"(3054.7173215294738, 755.61024998065113)",1.67811,1.35277,1.01271,"(3055.6163425646469, 757.15003543411569)",0.42180760775802106,0.6074992583116494,0.2204251744103525,0.3217652734067244,0.14275198431189284,0.29502012212491524,0.03754779620279547,0.08409050133343099,0.00883204424850019,0.029995836747058892,0.004403530053387202,0.002485342924202439,0.003095008288715297,0.011880667103094846,0.0035629099008422085,0.00028103200707695845,1.4967829384131414e-05,0.0002138237712526416,1.4112247455986269e-05,-1.2068543070273167e-07,0.000768637704640692,0.004630348998663271,0.0006667283912537987,-5.1776574897942294e-05,-6.149026804547006e-06,-6.76844700474501e-05,1.0296488911348179e-07,-2.0149134811670614e-07
drift_78,84,"(3100, 669, 3109, 681)","(3104.3095238095239, 674.52380952380952)",87,"[[False False False ...,  True False False]
 [False False False ...,  True  True False]
 [False False  True ...,  True  True  True]
 ..., 
 [ True  True  True ...,  True  True False]
 [ True  True  True ...,  True False False]
 [ True  True  True ..., False False False]]","[[3100  674]
 [3100  675]
 [3100  676]
 ..., 
 [3108  674]
 [3108  675]
 [3108  676]]",0.7509887482426033,10.341765891652821,1,0.777777777778,"[[False False False ...,  True False False]
 [False False False ...,  True  True False]
 [False False  True ...,  True  True False]
 ..., 
 [ True  True  True ...,  True  True False]
 [ True  True  True ...,  True False False]
 [ True  True  True ..., False False False]]",79,12.777707724381722,0.766673,0.68096,0.596465,8.437312083649456,0.425075059281983,32.7279220614,0.965517241379,"(3104.2571699276677, 674.54364419943124)",4.4792,1.90935,0.391713,"(3103.677030398489, 673.90425296979561)",1.93096,1.52127,1.06853,"(3104.1422668936093, 674.44177900680984)",0.17444795378468858,0.25201045599460803,0.09184458078787146,0.11675848398728517,0.004694042128316022,0.0093739441314604,0.0014788154322346563,0.002340020796123931,0.00019830998282350563,0.0005969764690445684,1.164143001394582e-05,7.783510600184683e-05,1.2017268733639127e-05,5.2204830253441705e-05,1.0137212881991835e-05,6.256950745707798e-06,5.715789054789464e-10,8.865721575972486e-09,-6.662341764623833e-11,-1.3229054315647302e-11,7.879491954668591e-07,4.896153534012665e-06,-3.885510083121787e-07,5.55314103267041e-08,1.3213154814692568e-10,2.5168406044550074e-09,-8.768444494281358e-11,1.374451669925925e-10
drift_79,371,"(3151, 407, 3167, 450)","(3158.6415094339623, 432.4123989218329)",476,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ...,  True  True False]
 [False False False ...,  True False False]
 [False False False ..., False False False]]","[[3151  440]
 [3151  441]
 [3151  442]
 ..., 
 [3166  444]
 [3166  445]
 [3166  446]]",0.9520591891227085,21.73411767467788,1,0.539244186047,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ...,  True  True False]
 [False False False ...,  True False False]
 [False False False ..., False False False]]",80,44.79286115214847,0.912488,0.712006,0.536163,13.702757836438966,-0.011427451565484446,104.183766184,0.779411764706,"(3158.5524168011907, 432.62426677043021)",6.29644,3.21107,0.463967,"(3158.9761034127991, 431.02435852204252)",3.10369,2.32939,1.57721,"(3158.9561315127135, 432.13943386220723)",0.36963712643526636,0.5113887386268497,0.11316224824180024,0.1599585061862677,0.0938649013080258,0.18057151662761184,0.008082476753121182,0.01755219976333563,0.020833203314013105,0.06120260362305942,0.0006339652741627613,0.0014812851102153537,0.010842991421757755,0.03350910348705649,0.00023175559889414897,0.0007139732978442306,0.00016224201850222232,0.0015117774171148398,8.802615826261185e-08,7.317852219046233e-07,0.003228461603663001,0.013858807242445915,1.9539416182770728e-05,9.177491848295822e-05,1.536288966238116e-05,0.00013168216954508516,1.1951314923397662e-08,6.007745481481843e-08
drift_80,164,"(3158, 384, 3170, 412)","(3163.6158536585367, 396.11585365853659)",213,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True False]]","[[3158  390]
 [3158  391]
 [3158  392]
 ..., 
 [3169  408]
 [3169  409]
 [3169  410]]",0.9479083974143581,14.450303987687134,1,0.488095238095,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True False]]",81,29.45555858872039,0.813455,0.680261,0.459665,9.382863259996299,-0.2719158485089878,68.8700576851,0.769953051643,"(3163.5893423615926, 396.11059205442132)",5.30308,3.05677,0.497957,"(3163.5232671250064, 395.95465577811439)",3.31681,2.57475,1.51912,"(3163.9614114496649, 396.95184696763482)",0.3642027647596524,0.5385592691453481,0.11972606383879641,0.14714215111269885,0.08826872902449089,0.1885548683184397,0.00881480279312659,0.01502096498685575,0.014584148130694778,0.04864057743847236,0.0006600482794548905,0.0005429226230004639,0.006760700852287565,0.021352693475074794,0.00028822130610194193,0.000159489735350733,6.689437909960713e-05,0.0006846371667205978,1.2411447631961603e-07,4.5603825964267306e-08,0.0018778518377261845,0.008603364990287042,2.461045145770597e-05,1.6508074337904795e-05,-5.640646992541787e-06,-6.936860681599372e-05,-1.9978015013203675e-08,-1.1085741925299555e-08
drift_81,72,"(3160, 480, 3174, 490)","(3166.3055555555557, 484.15277777777777)",100,"[[False  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [ True  True  True ...,  True False False]
 ..., 
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True False]]","[[3160  481]
 [3160  482]
 [3160  483]
 ..., 
 [3173  486]
 [3173  487]
 [3173  488]]",0.9098912456313932,9.574614729634384,1,0.514285714286,"[[False  True  True ..., False False False]
 [False  True  True ..., False False False]
 [ True  True  True ...,  True False False]
 ..., 
 [False False False ...,  True  True False]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True False]]",82,16.526583483858406,0.745546,0.663198,0.565753,6.856001341922369,-1.2522656606220908,40.8700576851,0.72,"(3166.3817778053176, 484.16676755271095)",4.71039,2.60653,0.662579,"(3166.3369900898015, 483.81253600633369)",2.82591,2.40588,2.03165,"(3166.243024206231, 484.21271482380416)",0.2778929826817559,0.4196320132320635,0.10417971641539571,0.11257324043355287,0.03852878512637151,0.08952291044988131,0.005349241953483537,0.006267024059610549,0.0009545765068953195,0.002779718288759073,9.54342718772412e-05,7.419497945682968e-05,0.00025002267490995656,0.0006027343043333196,4.334901594840406e-05,2.1713252613349032e-05,8.818821924457232e-08,4.2923382274869817e-07,2.238712156005215e-09,7.544731293104267e-10,2.4787205482099182e-05,6.477928181736913e-05,2.3708944989574837e-06,1.1669116685326111e-06,8.451126966495842e-08,6.514779998162401e-07,1.6619639471579012e-09,4.362427251050096e-10
drift_82,571,"(3175, 964, 3206, 1010)","(3190.105078809107, 985.45183887915937)",681,"[[False False  True ..., False False False]
 [False  True  True ..., False False False]
 [False  True  True ..., False False False]
 ..., 
 [False False False ...,  True  True False]
 [False False False ...,  True  True False]
 [False False False ..., False False False]]","[[3175  966]
 [3175  967]
 [3175  968]
 ..., 
 [3205 1004]
 [3205 1005]
 [3205 1006]]",0.9676386099007006,26.963304323539017,1,0.400420757363,"[[False False  True ..., False False False]
 [False  True  True ..., False False False]
 [False  True  True ..., False False False]
 ..., 
 [False False False ...,  True  True False]
 [False False False ...,  True  True False]
 [False False False ..., False False False]]",83,56.11250841534999,0.910531,0.701943,0.528516,14.159435380096676,-0.5017607066728327,128.811183182,0.838472834068,"(3190.1571788323613, 985.36381132085342)",7.69391,1.94711,0.223164,"(3189.4875247453574, 983.14063045819194)",2.02871,1.36322,0.844393,"(3190.0251874498135, 985.10807771692271)",0.3665831010229703,0.5144200428526596,0.17325313662759664,0.2619212509232065,0.1041308246922415,0.20545636152656566,0.02163204914932543,0.05320793185645081,0.0005960837285913379,0.0013103896152324294,9.933832361828475e-05,0.00022813956040276811,0.00012839098746153228,0.000282777313097146,6.63489877273294e-05,8.920103876300503e-05,2.601102858944837e-08,1.3674297434665457e-07,5.374324987409764e-09,1.2536795039364082e-08,2.5087421314987572e-05,8.753490803450248e-05,9.743553842625624e-06,1.937309705081316e-05,-2.4186670498471823e-08,-1.0455394921384284e-07,3.625478070850748e-10,-2.180008981295682e-09
drift_83,65,"(3177, 927, 3184, 941)","(3180.1384615384613, 933.76923076923072)",72,"[[False False False ..., False False False]
 [False False  True ..., False False False]
 [ True  True  True ...,  True False False]
 ..., 
 [ True  True  True ...,  True  True  True]
 [False False  True ...,  True  True  True]
 [False False False ...,  True  True  True]]","[[3177  933]
 [3177  934]
 [3177  935]
 ..., 
 [3183  938]
 [3183  939]
 [3183  940]]",0.9030612916872378,9.09728368293446,1,0.663265306122,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [ True  True  True ...,  True False False]
 ..., 
 [ True  True  True ...,  True  True  True]
 [False False  True ...,  True  True  True]
 [False False False ...,  True  True  True]]",84,14.511314823207078,0.998652,0.772647,0.585406,6.232779549955109,-0.09237053669945865,33.313708499,0.902777777778,"(3180.1322767231823, 933.50803069941549)",9.92741,4.08734,1.05184,"(3180.3413982914431, 932.18321881562213)",1.83777,1.49309,1.22303,"(3180.2311897665591, 933.7160981085857)",0.2398324988620847,0.3159974952331913,0.05656327153913203,0.16637967874966053,0.02726649330106081,0.049900927736273,0.001464001993661624,0.014067979733366999,0.00217133076037675,0.004425617352974743,1.292383873314219e-05,0.0006047506319046092,0.00014990540929440377,0.00027848578371988654,1.8107100792631008e-05,3.954570515142226e-05,-5.488466846852785e-08,-2.499337889722715e-07,2.0426642922436156e-10,-3.0652880165817503e-09,-1.738244224931374e-05,-6.016638571739168e-05,6.859091901853802e-07,-2.8382489465296502e-06,6.559008731273079e-08,-1.8197968571029236e-07,1.8708412949859613e-10,5.291903432672245e-09
drift_84,90,"(3189, 948, 3199, 963)","(3193.0333333333333, 954.68888888888887)",103,"[[False False False ...,  True  True False]
 [ True  True  True ...,  True  True  True]
 [ True  True  True ...,  True  True  True]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[3189  960]
 [3190  948]
 [3190  949]
 ..., 
 [3198  953]
 [3198  954]
 [3198  955]]",0.8118206510381745,10.704744696916627,1,0.6,"[[False False False ...,  True False False]
 [ True  True  True ...,  True  True  True]
 [ True  True  True ...,  True  True  True]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",85,15.154112849330287,0.923526,0.759529,0.607131,8.848590571824825,0.13077199246552404,39.2132034356,0.873786407767,"(3193.1142699847965, 954.4761306778837)",8.85414,3.54918,1.01653,"(3193.2338092253258, 953.19871577906599)",1.96881,1.52586,1.12354,"(3193.2177334561375, 954.37212639459176)",0.21385048010973925,0.27621770847374266,0.05797643408772111,0.13429461150930033,0.011046824706787764,0.018030396797904392,0.00042156472466189427,0.0034759212343349042,0.0038257778306523384,0.008962961346562623,8.192518832278887e-05,0.0011767190188565564,0.0002393575730238883,0.0008543098715999189,2.1441486983928125e-05,0.00010885064273783923,-6.136524523013561e-10,1.1508124986432109e-06,8.833442310006538e-10,9.763889452117929e-09,-4.079132800983056e-06,1.9283116790371663e-05,3.4119958032620655e-07,-4.99442371650665e-07,2.2904935517525582e-07,2.064985062269307e-06,-1.6515640781643055e-10,3.7713339615737353e-08
